prompt_text,inferred_speaker
"CONTEXT:
'When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him. ""He is just what a young man ought to be,"" said she, ""sensible, good humoured, lively; and I never saw such happy manners!--so much ease, with such perfect good breeding!"" ""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete."" ""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment.""  ""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Jane."
"CONTEXT:
'""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete."" ""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment."" ""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person.""  ""Dear Lizzy!"" ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person."" ""Dear Lizzy!""  ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Dear Lizzy!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Gardiner
```

## Answer (0)

``"
"CONTEXT:
'No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person."" ""Dear Lizzy!"" ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life.""  ""I would wish not to be hasty in censuring any one; but I always speak what I think."" ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Lizzy Bennet"
"CONTEXT:
'you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life."" ""I would wish not to be hasty in censuring any one; but I always speak what I think.""  ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I would wish not to be hasty in censuring any one; but I always speak what I think.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

EMMA WOODHOUSE"
"CONTEXT:
'You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life."" ""I would wish not to be hasty in censuring any one; but I always speak what I think."" ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his.""  ""Certainly not; at first. But they are very pleasing women when you converse with them. Miss Bingley is to live with her brother and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her."" Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgment too unassailed by any attention to herself, she was very little disposed to approve them.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Darcy."
"CONTEXT:
'Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his."" ""Certainly not; at first. But they are very pleasing women when you converse with them. Miss Bingley is to live with her brother and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her.""  Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgment too unassailed by any attention to herself, she was very little disposed to approve them. They were in fact very fine ladies; not deficient in good humour when they were pleased, nor in the power of being agreeable where they chose it; but proud and conceited. They were rather handsome, had been educated in one of the first private seminaries in town, had a fortune of twenty thousand pounds, were in the habit of spending more than they ought, and of associating with people of rank; and were therefore in every respect entitled to think well of themselves, and meanly of others. They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brother's fortune and their own had been acquired by trade.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Certainly not; at first. But they are very pleasing women when you converse with them. Miss Bingley is to live with her brother and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Jane Bennet"
"CONTEXT:
'Lady Lucas was a very good kind of woman, not too clever to be a valuable neighbour to Mrs. Bennet.--They had several children. The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeth's intimate friend. That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate. ""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice.""  ""Yes;--but he seemed to like his second better."" ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet"
"CONTEXT:
'The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeth's intimate friend. That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate. ""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice."" ""Yes;--but he seemed to like his second better.""  ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you?'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes;--but he seemed to like his second better.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Miss Lucas"
"CONTEXT:
'That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate. ""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice."" ""Yes;--but he seemed to like his second better."" ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson.""  ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte Lucas"
"CONTEXT:
'""Yes;--but he seemed to like his second better."" ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point.""  ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know."" ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte Lucas."
"CONTEXT:
'""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know.""  ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte Lucas."
"CONTEXT:
'Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know."" ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_.""  ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips."" ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte"
"CONTEXT:
'the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know."" ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips.""  ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte

---

**Prompt:**

Given the following"
"CONTEXT:
'""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips."" ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her.""  ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable."" ""I do not believe a word of it, my dear.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Jane."
"CONTEXT:
'""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips."" ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to.""  ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable."" ""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Long."
"CONTEXT:
'Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips."" ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable."" ""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Miss Bingley told me,""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Miss Bingley"
"CONTEXT:
'""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable.""  ""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long. But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise."" ""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Miss Bingley"
"CONTEXT:
'said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable."" ""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long. But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise.""  ""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza."" ""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you."" ""I believe, Ma'am, I may safely promise you _never_ to dance with him."" ""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long. But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet"
"CONTEXT:
'With _them_ he is remarkably agreeable."" ""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long. But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise."" ""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza.""  ""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you."" ""I believe, Ma'am, I may safely promise you _never_ to dance with him."" ""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it. One cannot wonder that so very fine a young man, with family, fortune, every thing in his favour, should think highly of himself.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Miss Lucas"
"CONTEXT:
'""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long. But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise."" ""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza."" ""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you.""  ""I believe, Ma'am, I may safely promise you _never_ to dance with him."" ""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it. One cannot wonder that so very fine a young man, with family, fortune, every thing in his favour, should think highly of himself. If I may so express it, he has a _right_ to be proud.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet."
"CONTEXT:
'If he had been so very agreeable he would have talked to Mrs. Long. But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise."" ""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza."" ""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you."" ""I believe, Ma'am, I may safely promise you _never_ to dance with him.""  ""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it. One cannot wonder that so very fine a young man, with family, fortune, every thing in his favour, should think highly of himself. If I may so express it, he has a _right_ to be proud."" ""That is very true,"" replied Elizabeth, ""and I could easily forgive _his_ pride, if he had not mortified _mine_.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I believe, Ma'am, I may safely promise you _never_ to dance with him.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise."" ""I do not mind his not talking to Mrs. Long,"" said Miss Lucas, ""but I wish he had danced with Eliza."" ""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you."" ""I believe, Ma'am, I may safely promise you _never_ to dance with him."" ""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it. One cannot wonder that so very fine a young man, with family, fortune, every thing in his favour, should think highly of himself. If I may so express it, he has a _right_ to be proud.""  ""That is very true,"" replied Elizabeth, ""and I could easily forgive _his_ pride, if he had not mortified _mine_."" ""Pride,"" observed Mary, who piqued herself upon the solidity of her reflections, ""is a very common failing I believe. By all that I have ever read, I am convinced that it is very common indeed, that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary. Vanity and pride are different things, though the words are often used synonimously.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it. One cannot wonder that so very fine a young man, with family, fortune, every thing in his favour, should think highly of himself. If I may so express it, he has a _right_ to be proud.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Miss Lucas"
"CONTEXT:
'""I believe, Ma'am, I may safely promise you _never_ to dance with him."" ""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it. One cannot wonder that so very fine a young man, with family, fortune, every thing in his favour, should think highly of himself. If I may so express it, he has a _right_ to be proud."" ""That is very true,"" replied Elizabeth, ""and I could easily forgive _his_ pride, if he had not mortified _mine_.""  ""Pride,"" observed Mary, who piqued herself upon the solidity of her reflections, ""is a very common failing I believe. By all that I have ever read, I am convinced that it is very common indeed, that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary. Vanity and pride are different things, though the words are often used synonimously. A person may be proud without being vain.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""That is very true,"" replied Elizabeth, ""and I could easily forgive _his_ pride, if he had not mortified _mine_.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'""His pride,"" said Miss Lucas, ""does not offend _me_ so much as pride often does, because there is an excuse for it. One cannot wonder that so very fine a young man, with family, fortune, every thing in his favour, should think highly of himself. If I may so express it, he has a _right_ to be proud."" ""That is very true,"" replied Elizabeth, ""and I could easily forgive _his_ pride, if he had not mortified _mine_."" ""Pride,"" observed Mary, who piqued herself upon the solidity of her reflections, ""is a very common failing I believe. By all that I have ever read, I am convinced that it is very common indeed, that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary. Vanity and pride are different things, though the words are often used synonimously. A person may be proud without being vain. Pride relates more to our opinion of ourselves, vanity to what we would have others think of us.""  ""If I were as rich as Mr. Darcy,"" cried a young Lucas who came with his sisters, ""I should not care how proud I was. I would keep a pack of foxhounds, and drink a bottle of wine every day."" ""Then you would drink a great deal more than you ought,"" said Mrs. Bennet; ""and if I were to see you at it I should take away your bottle directly."" The boy protested that she should not; she continued to declare that she would, and the argument ended only with the visit.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Pride,"" observed Mary, who piqued herself upon the solidity of her reflections, ""is a very common failing I believe. By all that I have ever read, I am convinced that it is very common indeed, that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary. Vanity and pride are different things, though the words are often used synonimously. A person may be proud without being vain. Pride relates more to our opinion of ourselves, vanity to what we would have others think of us.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mary"
"CONTEXT:
'By all that I have ever read, I am convinced that it is very common indeed, that human nature is particularly prone to it, and that there are very few of us who do not cherish a feeling of self-complacency on the score of some quality or other, real or imaginary. Vanity and pride are different things, though the words are often used synonimously. A person may be proud without being vain. Pride relates more to our opinion of ourselves, vanity to what we would have others think of us."" ""If I were as rich as Mr. Darcy,"" cried a young Lucas who came with his sisters, ""I should not care how proud I was. I would keep a pack of foxhounds, and drink a bottle of wine every day.""  ""Then you would drink a great deal more than you ought,"" said Mrs. Bennet; ""and if I were to see you at it I should take away your bottle directly."" The boy protested that she should not; she continued to declare that she would, and the argument ended only with the visit. CHAPTER VI. The ladies of Longbourn soon waited on those of Netherfield.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""If I were as rich as Mr. Darcy,"" cried a young Lucas who came with his sisters, ""I should not care how proud I was. I would keep a pack of foxhounds, and drink a bottle of wine every day.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

The young Lucas."
"CONTEXT:
'A person may be proud without being vain. Pride relates more to our opinion of ourselves, vanity to what we would have others think of us."" ""If I were as rich as Mr. Darcy,"" cried a young Lucas who came with his sisters, ""I should not care how proud I was. I would keep a pack of foxhounds, and drink a bottle of wine every day."" ""Then you would drink a great deal more than you ought,"" said Mrs. Bennet; ""and if I were to see you at it I should take away your bottle directly.""  The boy protested that she should not; she continued to declare that she would, and the argument ended only with the visit. CHAPTER VI. The ladies of Longbourn soon waited on those of Netherfield. The visit was returned in due form.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Then you would drink a great deal more than you ought,"" said Mrs. Bennet; ""and if I were to see you at it I should take away your bottle directly.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet"
