prompt_text,inferred_speaker
"CONTEXT:
'I wish you had been there. Jane was so admired, nothing could be like it. Every body said how well she looked; and Mr. Bingley thought her quite beautiful, and danced with her twice. Only think of _that_ my dear; he actually danced with her twice; and she was the only creature in the room that he asked a second time. First of all, he asked Miss Lucas. I was so vexed to see him stand up with her; but, however, he did not admire her at all: indeed, nobody can, you know; and he seemed quite struck with Jane as she was going down the dance. So, he enquired who she was, and got introduced, and asked her for the two next. Then, the two third he danced with Miss King, and the two fourth with Maria Lucas, and the two fifth with Jane again, and the two sixth with Lizzy, and the Boulanger----"" ""If he had had any compassion for _me_,"" cried her husband impatiently, ""he would not have danced half so much! For God's sake, say no more of his partners. Oh! that he had sprained his ancle in the first dance!""  ""Oh! my dear,"" continued Mrs. Bennet, ""I am quite delighted with him. He is so excessively handsome! and his sisters are charming women. I never in my life saw any thing more elegant than their dresses. I dare say the lace upon Mrs. Hurst's gown----""  Here she was interrupted again. Mr. Bennet protested against any description of finery. She was therefore obliged to seek another branch of the subject, and related, with much bitterness of spirit and some exaggeration, the shocking rudeness of Mr. Darcy.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""If he had had any compassion for _me_,"" cried her husband impatiently, ""he would not have danced half so much! For God's sake, say no more of his partners. Oh! that he had sprained his ancle in the first dance!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mr. Bennet"
"CONTEXT:
'Only think of _that_ my dear; he actually danced with her twice; and she was the only creature in the room that he asked a second time. First of all, he asked Miss Lucas. I was so vexed to see him stand up with her; but, however, he did not admire her at all: indeed, nobody can, you know; and he seemed quite struck with Jane as she was going down the dance. So, he enquired who she was, and got introduced, and asked her for the two next. Then, the two third he danced with Miss King, and the two fourth with Maria Lucas, and the two fifth with Jane again, and the two sixth with Lizzy, and the Boulanger----""  ""If he had had any compassion for _me_,"" cried her husband impatiently, ""he would not have danced half so much! For God's sake, say no more of his partners. Oh! that he had sprained his ancle in the first dance!"" ""Oh! my dear,"" continued Mrs. Bennet, ""I am quite delighted with him. He is so excessively handsome! and his sisters are charming women. I never in my life saw any thing more elegant than their dresses. I dare say the lace upon Mrs. Hurst's gown----""  Here she was interrupted again. Mr. Bennet protested against any description of finery. She was therefore obliged to seek another branch of the subject, and related, with much bitterness of spirit and some exaggeration, the shocking rudeness of Mr. Darcy. ""But I can assure you,"" she added, ""that Lizzy does not lose much by not suiting _his_ fancy; for he is a most disagreeable, horrid man, not at all worth pleasing. So high and so conceited that there was no enduring him! He walked here, and he walked there, fancying himself so very great! Not handsome enough to dance with! I wish you had been there, my dear, to have given him one of your set downs.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh! my dear,"" continued Mrs. Bennet, ""I am quite delighted with him. He is so excessively handsome! and his sisters are charming women. I never in my life saw any thing more elegant than their dresses. I dare say the lace upon Mrs. Hurst's gown----""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet"
"CONTEXT:
'""Oh! my dear,"" continued Mrs. Bennet, ""I am quite delighted with him. He is so excessively handsome! and his sisters are charming women. I never in my life saw any thing more elegant than their dresses. I dare say the lace upon Mrs. Hurst's gown----""  Here she was interrupted again. Mr. Bennet protested against any description of finery. She was therefore obliged to seek another branch of the subject, and related, with much bitterness of spirit and some exaggeration, the shocking rudeness of Mr. Darcy. ""But I can assure you,"" she added, ""that Lizzy does not lose much by not suiting _his_ fancy; for he is a most disagreeable, horrid man, not at all worth pleasing. So high and so conceited that there was no enduring him! He walked here, and he walked there, fancying himself so very great! Not handsome enough to dance with! I wish you had been there, my dear, to have given him one of your set downs. I quite detest the man.""     CHAPTER IV. When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him. ""He is just what a young man ought to be,"" said she, ""sensible, good humoured, lively; and I never saw such happy manners!--so much ease, with such perfect good breeding!"" ""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete."" ""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment."" ""Did not you?'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""But I can assure you,"" she added, ""that Lizzy does not lose much by not suiting _his_ fancy; for he is a most disagreeable, horrid man, not at all worth pleasing. So high and so conceited that there was no enduring him! He walked here, and he walked there, fancying himself so very great! Not handsome enough to dance with! I wish you had been there, my dear, to have given him one of your set downs. I quite detest the man.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet"
"CONTEXT:
'""But I can assure you,"" she added, ""that Lizzy does not lose much by not suiting _his_ fancy; for he is a most disagreeable, horrid man, not at all worth pleasing. So high and so conceited that there was no enduring him! He walked here, and he walked there, fancying himself so very great! Not handsome enough to dance with! I wish you had been there, my dear, to have given him one of your set downs. I quite detest the man."" CHAPTER IV. When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him. ""He is just what a young man ought to be,"" said she, ""sensible, good humoured, lively; and I never saw such happy manners!--so much ease, with such perfect good breeding!""  ""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete."" ""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment."" ""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""He is just what a young man ought to be,"" said she, ""sensible, good humoured, lively; and I never saw such happy manners!--so much ease, with such perfect good breeding!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet

Or

Jane Bennet

Answer"
"CONTEXT:
'So high and so conceited that there was no enduring him! He walked here, and he walked there, fancying himself so very great! Not handsome enough to dance with! I wish you had been there, my dear, to have given him one of your set downs. I quite detest the man."" CHAPTER IV. When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him. ""He is just what a young man ought to be,"" said she, ""sensible, good humoured, lively; and I never saw such happy manners!--so much ease, with such perfect good breeding!"" ""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete.""  ""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment."" ""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'Not handsome enough to dance with! I wish you had been there, my dear, to have given him one of your set downs. I quite detest the man."" CHAPTER IV. When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him. ""He is just what a young man ought to be,"" said she, ""sensible, good humoured, lively; and I never saw such happy manners!--so much ease, with such perfect good breeding!"" ""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete."" ""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment.""  ""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Jane"
"CONTEXT:
'I quite detest the man."" CHAPTER IV. When Jane and Elizabeth were alone, the former, who had been cautious in her praise of Mr. Bingley before, expressed to her sister how very much she admired him. ""He is just what a young man ought to be,"" said she, ""sensible, good humoured, lively; and I never saw such happy manners!--so much ease, with such perfect good breeding!"" ""He is also handsome,"" replied Elizabeth, ""which a young man ought likewise to be, if he possibly can. His character is thereby complete."" ""I was very much flattered by his asking me to dance a second time. I did not expect such a compliment."" ""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person.""  ""Dear Lizzy!"" ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life."" ""I would wish not to be hasty in censuring any one; but I always speak what I think."" ""I know you do; and it is _that_ which makes the wonder.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Did not you? _I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth"
"CONTEXT:
'_I_ did for you. But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person."" ""Dear Lizzy!""  ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life."" ""I would wish not to be hasty in censuring any one; but I always speak what I think."" ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others!'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Dear Lizzy!""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mr. Darcy"
"CONTEXT:
'But that is one great difference between us. Compliments always take _you_ by surprise, and _me_ never. What could be more natural than his asking you again? He could not help seeing that you were about five times as pretty as every other woman in the room. No thanks to his gallantry for that. Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person."" ""Dear Lizzy!"" ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life.""  ""I would wish not to be hasty in censuring any one; but I always speak what I think."" ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his."" ""Certainly not; at first.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Lizzy Bennet"
"CONTEXT:
'Well, he certainly is very agreeable, and I give you leave to like him. You have liked many a stupider person."" ""Dear Lizzy!"" ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life."" ""I would wish not to be hasty in censuring any one; but I always speak what I think.""  ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his."" ""Certainly not; at first. But they are very pleasing women when you converse with them.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I would wish not to be hasty in censuring any one; but I always speak what I think.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Elizabeth Bennet"
"CONTEXT:
'You have liked many a stupider person."" ""Dear Lizzy!"" ""Oh! you are a great deal too apt you know, to like people in general. You never see a fault in any body. All the world are good and agreeable in your eyes. I never heard you speak ill of a human being in my life."" ""I would wish not to be hasty in censuring any one; but I always speak what I think."" ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his.""  ""Certainly not; at first. But they are very pleasing women when you converse with them. Miss Bingley is to live with her brother and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her."" Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgment too unassailed by any attention to herself, she was very little disposed to approve them. They were in fact very fine ladies; not deficient in good humour when they were pleased, nor in the power of being agreeable where they chose it; but proud and conceited. They were rather handsome, had been educated in one of the first private seminaries in town, had a fortune of twenty thousand pounds, were in the habit of spending more than they ought, and of associating with people of rank; and were therefore in every respect entitled to think well of themselves, and meanly of others. They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brother's fortune and their own had been acquired by trade. Mr. Bingley inherited property to the amount of nearly an hundred thousand pounds from his father, who had intended to purchase an estate, but did not live to do it.--Mr.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Darcy."
"CONTEXT:
'I never heard you speak ill of a human being in my life."" ""I would wish not to be hasty in censuring any one; but I always speak what I think."" ""I know you do; and it is _that_ which makes the wonder. With _your_ good sense, to be so honestly blind to the follies and nonsense of others! Affectation of candour is common enough;--one meets it every where. But to be candid without ostentation or design--to take the good of every body's character and make it still better, and say nothing of the bad--belongs to you alone. And so, you like this man's sisters too, do you? Their manners are not equal to his."" ""Certainly not; at first. But they are very pleasing women when you converse with them. Miss Bingley is to live with her brother and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her.""  Elizabeth listened in silence, but was not convinced; their behaviour at the assembly had not been calculated to please in general; and with more quickness of observation and less pliancy of temper than her sister, and with a judgment too unassailed by any attention to herself, she was very little disposed to approve them. They were in fact very fine ladies; not deficient in good humour when they were pleased, nor in the power of being agreeable where they chose it; but proud and conceited. They were rather handsome, had been educated in one of the first private seminaries in town, had a fortune of twenty thousand pounds, were in the habit of spending more than they ought, and of associating with people of rank; and were therefore in every respect entitled to think well of themselves, and meanly of others. They were of a respectable family in the north of England; a circumstance more deeply impressed on their memories than that their brother's fortune and their own had been acquired by trade. Mr. Bingley inherited property to the amount of nearly an hundred thousand pounds from his father, who had intended to purchase an estate, but did not live to do it.--Mr. Bingley intended it likewise, and sometimes made choice of his county; but as he was now provided with a good house and the liberty of a manor, it was doubtful to many of those who best knew the easiness of his temper, whether he might not spend the remainder of his days at Netherfield, and leave the next generation to purchase. His sisters were very anxious for his having an estate of his own; but though he was now established only as a tenant, Miss Bingley was by no means unwilling to preside at his table, nor was Mrs. Hurst, who had married a man of more fashion than fortune, less disposed to consider his house as her home when it suited her. Mr. Bingley had not been of age two years, when he was tempted by an accidental recommendation to look at Netherfield House.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Certainly not; at first. But they are very pleasing women when you converse with them. Miss Bingley is to live with her brother and keep his house; and I am much mistaken if we shall not find a very charming neighbour in her.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Jane Bennet"
"CONTEXT:
'The distinction had perhaps been felt too strongly. It had given him a disgust to his business and to his residence in a small market town; and quitting them both, he had removed with his family to a house about a mile from Meryton, denominated from that period Lucas Lodge, where he could think with pleasure of his own importance, and unshackled by business, occupy himself solely in being civil to all the world. For though elated by his rank, it did not render him supercilious; on the contrary, he was all attention to every body. By nature inoffensive, friendly and obliging, his presentation at St. James's had made him courteous. Lady Lucas was a very good kind of woman, not too clever to be a valuable neighbour to Mrs. Bennet.--They had several children. The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeth's intimate friend. That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate. ""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice.""  ""Yes;--but he seemed to like his second better."" ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet"
"CONTEXT:
'For though elated by his rank, it did not render him supercilious; on the contrary, he was all attention to every body. By nature inoffensive, friendly and obliging, his presentation at St. James's had made him courteous. Lady Lucas was a very good kind of woman, not too clever to be a valuable neighbour to Mrs. Bennet.--They had several children. The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeth's intimate friend. That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate. ""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice."" ""Yes;--but he seemed to like his second better.""  ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Yes;--but he seemed to like his second better.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Miss Lucas"
"CONTEXT:
'By nature inoffensive, friendly and obliging, his presentation at St. James's had made him courteous. Lady Lucas was a very good kind of woman, not too clever to be a valuable neighbour to Mrs. Bennet.--They had several children. The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeth's intimate friend. That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate. ""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice."" ""Yes;--but he seemed to like his second better."" ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson.""  ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know."" ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Mrs. Bennet"
"CONTEXT:
'The eldest of them, a sensible, intelligent young woman, about twenty-seven, was Elizabeth's intimate friend. That the Miss Lucases and the Miss Bennets should meet to talk over a ball was absolutely necessary; and the morning after the assembly brought the former to Longbourn to hear and to communicate. ""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice."" ""Yes;--but he seemed to like his second better."" ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point.""  ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know."" ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips."" ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte Lucas"
"CONTEXT:
'""Yes;--but he seemed to like his second better."" ""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know.""  ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips."" ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte."
"CONTEXT:
'""Oh!--you mean Jane, I suppose--because he danced with her twice. To be sure that _did_ seem as if he admired her--indeed I rather believe he _did_--I heard something about it--but I hardly know what--something about Mr. Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know."" ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_.""  ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips."" ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable."" ""I do not believe a word of it, my dear.'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte"
"CONTEXT:
'Robinson."" ""Perhaps you mean what I overheard between him and Mr. Robinson; did not I mention it to you? Mr. Robinson's asking him how he liked our Meryton assemblies, and whether he did not think there were a great many pretty women in the room, and _which_ he thought the prettiest? and his answering immediately to the last question--Oh! the eldest Miss Bennet beyond a doubt, there cannot be two opinions on that point."" ""Upon my word!--Well, that was very decided indeed--that does seem as if----but however, it may all come to nothing you know."" ""_My_ overhearings were more to the purpose than _yours_, Eliza,"" said Charlotte. ""Mr. Darcy is not so well worth listening to as his friend, is he?--Poor Eliza!--to be only just _tolerable_."" ""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips.""  ""Are you quite sure, Ma'am?--is not there a little mistake?"" said Jane.--""I certainly saw Mr. Darcy speaking to her."" ""Aye--because she asked him at last how he liked Netherfield, and he could not help answering her;--but she said he seemed very angry at being spoke to."" ""Miss Bingley told me,"" said Jane, ""that he never speaks much unless among his intimate acquaintance. With _them_ he is remarkably agreeable."" ""I do not believe a word of it, my dear. If he had been so very agreeable he would have talked to Mrs. Long. But I can guess how it was; every body says that he is ate up with pride, and I dare say he had heard somehow that Mrs. Long does not keep a carriage, and had come to the ball in a hack chaise.""'

GIVEN CONTEXT, OUTPUT THE NAME OF THE CHARACTER WHO SAID:
'""I beg you would not put it into Lizzy's head to be vexed by his ill-treatment; for he is such a disagreeable man that it would be quite a misfortune to be liked by him. Mrs. Long told me last night that he sat close to her for half an hour without once opening his lips.""'

Only give me the speaker’s name and nothing else. Please do NOT include the quote in the response.","

Charlotte Lucas."
